design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,sigma_max_rod,sigma_min_rod,sigma_m_rod,sigma_a_rod,tau_m_rod,tau_a_rod,R_rod,sigma_a_eq_rod,sigma_m_eq_rod,S_e_rod,n_f_rod,n_y_rod,n_rod,b_B_rod,N_f_rod,t_f_rod,D_rod,failed_miner_rod,sigma_max_crank,sigma_min_crank,sigma_m_crank,sigma_a_crank,tau_m_crank,tau_a_crank,R_crank,sigma_a_eq_crank,sigma_m_eq_crank,S_e_crank,n_f_crank,n_y_crank,n_crank,b_B_crank,N_f_crank,t_f_crank,D_crank,failed_miner_crank,sigma_max_pin,sigma_min_pin,sigma_m_pin,sigma_a_pin,tau_m_pin,tau_a_pin,R_pin,sigma_a_eq_pin,sigma_m_eq_pin,S_e_pin,n_f_pin,n_y_pin,n_pin,b_B_pin,N_f_pin,t_f_pin,D_pin,failed_miner_pin
124,0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,3.1415926535897927,0.004,0.006,0.011,0.002,0.0029,0.0028,0.0028,0.01453782469673624,0.03941316532604769,0.06143942663023839,495317.1515204731,105765.24900960362,300541.20026503835,194775.95125543475,57983.92892001829,45082.80028975332,0.21353035864988007,209845.2949993324,316877.6121718843,65400882.12397166,258.75486173089337,654.9933471715408,258.75486173089337,-0.1245983882552379,2.9594195421735418e+28,5.9188390843470836e+28,6.32556477147918e-22,False,313611.6301159005,49119.90728996443,181365.76870293246,132245.86141296802,4699344.926115223,4239436.106699827,0.1566265488043646,7344109.5087308865,8141524.534500396,65097141.432109386,7.711654786883087,22.278713227812478,7.711654786883087,-0.12490460904242227,1.0937412544103814e+16,2.1874825088207628e+16,1.7115565426936058e-09,False,1297120.1750163008,322892.629019147,810006.4020177239,487113.77299857687,95173.439879191,56157.24720604408,0.24893038843921247,496730.04447706934,826610.1392343385,67553884.31280793,110.32045781229365,260.7039401104116,110.32045781229365,-0.1224677321128023,8.243380187134026e+25,1.6486760374268052e+26,2.270913093298488e-19,False
125,0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,3.1415926535897927,0.004,0.009,0.008,0.003,0.0019,0.0019,0.0032,0.022037845653270983,0.04290442030922453,0.061145373557862384,455240.01216876495,136735.85779193888,295987.93498035194,159252.07718841304,134787.4351161647,122881.5069425184,0.30035992912953496,265821.0268850394,376977.2083953034,65097141.432109386,205.59452627740973,536.7158480911752,205.59452627740973,-0.12490460904242227,3.78895359481454e+27,7.57790718962908e+27,4.9406780873800325e-21,False,115236.81640329222,47449.594513795,81343.20545854361,33893.61094474861,328659.3699388627,271243.2929142018,0.4117572490699196,471028.18250683515,575037.0956904445,63700235.179271095,116.4822004301677,329.807333433866,116.4822004301677,-0.12633157007759216,1.98106919243691e+25,3.96213838487382e+25,9.449442791532463e-19,False,6250738.5271062255,2061407.4746639747,4156073.0008851,2094665.5262211254,219348.29726893583,110551.79166167049,0.32978622697537496,2103399.3350426923,4173401.947480068,70415716.0327349,25.966103416236045,54.96430179502803,25.966103416236045,-0.1197383909563551,1.9008492200553124e+21,3.8016984401106247e+21,9.848229834586917e-15,False
126,0.076,0.327,0.24,0.25025068526607813,1.507382419770035,3.1415926535897927,0.005,0.011,0.008,0.003,0.0034,0.0036,0.0037,0.03245316677747383,0.06140789785132372,0.06072267226632187,676643.9061046038,212481.39851990074,444562.65231225226,232081.25379235152,248319.39302382586,222395.53407738075,0.31402248154888845,449712.1624934333,618565.6914880329,65097141.432109386,122.11505344452628,322.9496883364068,122.11505344452628,-0.12490460904242227,5.628099331310032e+25,1.1256198662620064e+26,3.326167307648178e-19,False,100100.31794556178,36454.59859783302,68277.4582716974,31822.85967386438,258509.13313758618,241274.34994335362,0.36418064743469014,419109.32967375714,452926.8451468538,62272143.58616504,130.41171728111593,395.6257893440842,130.41171728111593,-0.1278231075840412,2.4831241348251662e+25,4.9662482696503324e+25,7.538890117274806e-19,False,1027925.7795434017,743855.9332675358,885890.8564054687,142034.92313793296,68455.20254042259,10975.425878840277,0.7236475123699612,143301.42815221444,893790.2179635697,66164950.36059223,248.98425736771168,332.66105391179974,248.98425736771168,-0.12383432599134249,9.691617326014198e+29,1.9383234652028396e+30,1.9315661535409426e-23,False
127,0.076,0.327,0.24,0.25025068526607813,1.507382419770035,3.1415926535897927,0.007,0.01,0.003,0.005,0.0018,0.0021,0.0029,0.04209205291590074,0.03815881662626455,0.061369589025549086,192905105911.28015,3073441974.124949,97989273942.70255,94915831968.5776,32779799941.69319,32471346689.589935,0.015932403445756742,110327604097.04314,113249475320.94925,66754775.11346164,0.0005298853388952401,0.0015430919882220991,0.0005298853388952401,-0.12325051636734262,2.3439594393206568e-18,4.6879188786413135e-18,7.98648632137831e+24,True,52652.810667840946,23561.31342989179,38107.06204886637,14545.748618974578,923506.0300365309,844769.6491277812,0.44748443874207966,1463256.2520164778,1600013.2220452111,61473858.67859831,36.879195347731425,112.62476348270897,36.879195347731425,-0.12867183377861996,1.012796588190198e+21,2.025593176380396e+21,1.8483474587381292e-14,False,5976871.154027109,4458118.388907675,5217494.771467391,759376.3825597172,234787.2647160326,34171.93721518728,0.7458950132970282,761679.4957648512,5233318.915306813,70824265.14560658,46.31875250642149,57.547971883169836,46.31875250642149,-0.11935783136447027,1.106057213634512e+25,2.212114427269024e+25,1.6924983417888435e-18,False
128,0.076,0.327,0.24,0.25025068526607813,1.507382419770035,3.1415926535897927,0.011,0.004,0.009,0.002,0.0019,0.0024,0.004,0.02659147355931974,0.046093471881045754,0.06043964618415997,604040.7184730341,191327.5054087232,397684.1119408787,206356.60653215545,186153.43677783734,164000.36965933576,0.3167460397245795,351100.28881312977,511968.70896843506,66106800.8405103,156.9591718400112,399.7362909417312,156.9591718400112,-0.12389216407565071,6.775966242463658e+26,1.3551932484927316e+27,2.76270561719824e-20,False,39113.633167294174,17857.6335564433,28485.633361868735,10627.999805425437,1964850.4078568965,1711840.2261837013,0.4565577807631381,2965013.294122281,3403339.948796515,63020014.87380736,18.48599400649085,54.17413055464819,18.48599400649085,-0.12703779425717937,7.333123586732265e+18,1.466624717346453e+19,2.5528002874341127e-12,False,1742163.2050554592,1200907.4452328167,1471535.325144138,270627.8799113212,174744.81986086635,32137.06073946938,0.6893197157120464,276292.9991950819,1502339.332292037,70415716.0327349,142.16310392985594,193.9692616019999,142.16310392985594,-0.1197383909563551,4.377876457593394e+28,8.755752915186788e+28,4.276045745313416e-22,False
129,0.076,0.327,0.24,0.25025068526607813,1.507382419770035,3.1415926535897927,0.012,0.01,0.008,0.008,0.0025,0.0026,0.0036,0.07272579365174754,0.1638194655687909,0.06081211340916958,675239.1541640023,211270.9270640171,443255.0406140097,231984.1135499926,281967.18573786883,266428.02136404294,0.31288311076330677,516496.1767946135,659538.8635467427,61769287.36939207,102.80446779077813,293.35860596454694,102.80446779077813,-0.12835646001113532,3.8131976352812525e+24,7.626395270562505e+24,4.90926560606116e-18,False,42579.01375883682,20312.703161868187,31445.858460352505,11133.155298484318,1200999.6967743416,1059739.2073056493,0.4770590337511634,1835555.9129727753,2080430.1615220085,59726494.11781941,28.538812592205375,88.10041543483011,28.538812592205375,-0.13056873437316702,8.749700453843776e+19,1.7499400907687553e+20,2.1395018148051267e-13,False,5451395.778427218,4190642.1148240934,4821018.9466256555,630376.8318015623,301313.6841641035,39398.55198759762,0.7687282826551873,634059.6878593793,4849184.82763002,68378040.98550668,51.77973269124184,62.91895227824023,51.77973269124184,-0.12167005253512095,1.6470193810920245e+25,3.294038762184049e+25,1.136598646919872e-18,False
130,0.076,0.327,0.24,0.25025068526607813,1.507382419770035,3.1415926535897927,0.003,0.008,0.006,0.008,0.0013,0.0013,0.0038,0.014304910102561517,0.1225930073237625,0.06063078068120439,895582.881710327,276901.9173284807,586242.3995194038,309340.4821909232,439430.48149474734,398973.5850252904,0.3091862551008915,757120.3989894281,960717.2295708997,62727331.620962925,71.12837614447606,200.8338822389954,71.12837614447606,-0.12734401504436374,2.9839506312635213e+23,5.9679012625270425e+23,6.27356223788234e-17,False,180146.6717135182,62982.87794319288,121564.77482835554,58581.89688516267,362521.1656821765,354203.41976001393,0.3496199921103879,616288.9146753572,639564.5246429486,65097141.432109386,92.66664466288387,274.71358456228035,92.66664466288387,-0.12490460904242227,4.5157289154501906e+24,9.031457830900381e+24,4.145510138119912e-18,False,16448628.53023646,11195119.989694444,13821874.259965453,2626754.270271008,561513.6418110966,106711.89222975966,0.6806111505962441,2633248.997002893,13856049.248184543,73333818.00882263,15.481032179472875,20.922661163017757,15.481032179472875,-0.11706730092865392,8.667179163399667e+20,1.7334358326799334e+21,2.159872277597773e-14,False
131,0.083,0.233,0.147,0.2498770291743516,1.7863593350512397,3.1415926535897927,0.011,0.004,0.003,0.003,0.0011,0.0014,0.0023,0.028836920980047344,0.016353227201579626,0.061751858019637895,1011856.0953618652,243992.6158225545,627924.3555922098,383931.7397696554,810295.0880339865,774527.7501797285,0.24113371154353386,1395379.2632105332,1537538.0923482548,68604285.44836812,42.51186696377038,117.6303175901353,42.51186696377038,-0.12145275807370924,2.76576423224382e+22,5.53152846448764e+22,6.768472808259858e-16,False,73003.75940821563,21864.024412311202,47433.89191026342,25569.86749795221,1461955.087589571,1324658.5881405075,0.299491760281193,2294518.455695458,2532624.72713366,63020014.87380736,24.007937868901458,71.470844541595,24.007937868901458,-0.12703779425717937,5.51673910102622e+19,1.103347820205244e+20,3.3933089198504456e-13,False,7484624.16523464,2314613.6122286487,4899618.8887316445,2585005.2765029958,353675.88401549077,160892.02734439072,0.3092491434613118,2599982.8870470077,4937765.197700103,74656429.87747107,22.198006482341995,45.769637844241466,22.198006482341995,-0.11589146771976179,1.5885855732680242e+21,3.1771711465360484e+21,1.1784067736111553e-14,False
132,0.083,0.233,0.147,0.2498770291743516,1.7863593350512397,3.1415926535897927,0.007,0.005,0.006,0.004,0.0028,0.0038,0.0022,0.022877451827860693,0.04370675473038256,0.061806992970708394,507874.83063119475,108496.90411059218,308185.8673708935,199688.96326030127,234231.66616544206,203723.7364004293,0.2136292203646921,405445.1434742175,509482.04006723064,65097141.432109386,137.303458704078,377.0791886023034,137.303458704078,-0.12490460904242227,1.2901997381717013e+26,2.5803994763434026e+26,1.4509381335426003e-19,False,95926.4376995996,29633.759486652933,62780.09859312627,33146.33910647333,4217153.663596031,3466979.8830644973,0.3089217133180025,6005076.786229958,7304594.198716561,63796312.857039526,9.153126725045835,25.921001382393396,9.153126725045835,-0.1262324277766785,3.627220427919638e+16,7.254440855839277e+16,5.160976668500044e-10,False,977113.2890161283,448140.5924262201,712626.9407211742,264486.3482949541,98546.38008969423,35806.69715002342,0.45863729156468674,271660.42611462617,732783.2720033717,69319753.27428749,183.95552955445066,343.47370653668116,183.95552955445066,-0.1207702797236447,2.849571152758142e+28,5.699142305516284e+28,6.569409569534923e-22,False
133,0.083,0.233,0.147,0.2498770291743516,1.7863593350512397,3.1415926535897927,0.007,0.006,0.009,0.009,0.0039,0.0011,0.0012,0.02740625606894825,0.14778986237966316,0.062223568156574406,339245.228244299,71775.16253933053,205510.19539181478,133735.03285248423,129619.65075848719,122147.11000708725,0.21157309392615373,250289.44936074605,304365.2443992882,60995707.2036315,211.2579227089121,622.0086188421598,211.2579227089121,-0.1291854921479319,7.195454304136302e+26,1.4390908608272604e+27,2.6016425382951597e-20,False,159868.14299782406,36047.24794139081,97957.69546960744,61910.447528216624,6740951.292764202,6664085.622355986,0.22548112003703852,11542700.916587437,11676081.050778972,63177055.74217016,4.833764826031538,14.858660565609835,4.833764826031538,-0.12687407548498658,172793698463012.06,345587396926024.1,1.0833728409376672e-07,False,26105088.397373654,14717594.877770565,20411341.63757211,5693746.759801544,795784.0192194512,222086.52403481782,0.5637826102611955,5706725.807082743,20457826.963326775,74656429.87747107,8.417820699832825,13.185778600052112,8.417820699832825,-0.11589146771976179,1.798905838197219e+18,3.597811676394438e+18,1.0406325668919016e-11,False
134,0.083,0.233,0.147,0.2498770291743516,1.7863593350512397,3.1415926535897927,0.01,0.009,0.008,0.004,0.0028,0.0035,0.0031,0.05936963883299364,0.05844481331982172,0.061222562489361095,382982.2318796901,85735.7507577949,234358.99131874248,148623.2405609476,142855.60488284336,126622.78693376978,0.22386352060512274,264931.7990492305,340803.91481212125,64102902.708237305,206.6750928881526,569.5553227343102,206.6750928881526,-0.12591705400919387,2.3222499107016823e+27,4.6444998214033645e+27,8.061147903906533e-21,False,45168.63869098557,14746.853560561492,29957.746125773534,15210.89256521204,1133493.5155834556,1099298.9461507956,0.32648434816576755,1904102.3843998986,1963496.910148361,60652854.559925005,28.201854193507742,89.20262253804565,28.201854193507742,-0.1295562894063954,9.490409128174836e+19,1.8980818256349672e+20,1.9725177015208583e-13,False,2101490.6197743127,935306.8135338008,1518398.7166540567,583091.903120256,118097.67796198219,45351.5924649088,0.44506827902674484,588359.1320798136,1532114.8283848448,67553884.31280793,84.16403714721278,162.69947494398863,84.16403714721278,-0.1224677321128023,2.06903116762924e+25,4.13806233525848e+25,9.047712906833566e-19,False
135,0.083,0.233,0.147,0.2498770291743516,1.7863593350512397,3.1415926535897927,0.003,0.008,0.003,0.007,0.0018,0.0018,0.0021,0.015556982681833914,0.03815675704113052,0.0618596774795091,1006419.7252263512,237746.3415756406,622083.0334009959,384336.6918253553,96720.49171344178,78533.80012756884,0.23622981109811783,407697.6403791036,644245.187019084,65563855.92429537,132.41227046604567,327.9645918146544,132.41227046604567,-0.12443466948304513,1.5526266134956343e+26,3.1052532269912686e+26,1.2056987711844757e-19,False,164909.43687463691,54499.91992302811,109704.6783988325,55204.7584758044,216119.55642190235,195764.1995110979,0.330483936855952,343538.1067495056,390074.48579289415,65097141.432109386,164.34063281513366,470.2754607910584,164.34063281513366,-0.12490460904242227,4.861318360862735e+26,9.72263672172547e+26,3.850807252351556e-20,False,4828767.071301575,1883157.1333435243,3355962.1023225496,1472804.9689790253,188772.8682556434,82845.27950507014,0.3899871552172275,1479778.5299355194,3371852.1942092264,70824265.14560658,35.874791720489554,71.11011113914017,35.874791720489554,-0.11935783136447027,4.239444419731859e+22,8.478888839463718e+22,4.4156729388574037e-16,False
136,0.12,0.144,0.02,0.24997483497894474,1.8146536101202406,3.1415926535897927,0.007,0.007,0.01,0.007,0.0028,0.0031,0.0019,0.046243186191859804,0.07942209018088175,0.0619576951703011,126468.3443850116,40431.7713749301,83450.05787997085,43018.286505040756,70513.86230666528,32500.506831160215,0.319698748106027,70847.87792641815,147920.6763518222,61473858.67859831,685.5222381072203,1577.0090959288984,685.5222381072203,-0.12867183377861996,1.6798437069168967e+31,3.3596874138337933e+31,1.114389387710228e-24,False,129183.94373138757,22391.406159106944,75787.67494524726,53396.26878614031,5622519.315300407,5195514.883190718,0.17332963766507578,8999054.165071407,9738784.016726732,62658173.25503553,6.105583580858076,18.411942543891303,6.105583580858076,-0.12741658089238098,1057080040564470.9,2114160081128941.8,1.7709160405681005e-08,False,2296725.165036238,1345871.7773203335,1821298.4711782858,475426.69385795214,157139.47269099503,40213.53391493131,0.5859960076237934,480501.7441825627,1841522.892268563,70415716.0327349,94.01622168578307,148.57723496305445,94.01622168578307,-0.1197383909563551,4.307039371090473e+26,8.614078742180946e+26,4.3463730853382934e-20,False
137,0.12,0.144,0.02,0.24997483497894474,1.8146536101202406,3.1415926535897927,0.012,0.003,0.012,0.008,0.0025,0.0018,0.001,0.03412530977144698,0.10866772249552098,0.06227747788651,105413.15327818062,34159.698133045786,69786.4257056132,35626.72757256741,39899.67505419963,18170.1843320655,0.3240553675773256,47536.62286609821,98214.54790944788,60443792.856708154,1010.302347510421,2367.047881428638,1010.302347510421,-0.1297834210463052,1.95226216881894e+32,3.90452433763788e+32,9.588876073609026e-26,False,287487.75987807906,21007.2933619037,154247.52661999137,133240.23325808768,9980357.439012231,9181342.465506239,0.0730719574663377,15903109.80174894,17287174.324649148,63700235.179271095,3.503281190727143,10.39460821384178,3.503281190727143,-0.12633157007759216,15786992307531.945,31573984615063.89,1.1857863508978034e-06,False,21815148.61113594,5450472.047471073,13632810.329303507,8182338.281832434,475629.2555122348,206094.13858576323,0.2498480365468966,8190121.130985718,13657678.684200391,75421685.75701076,7.306318707637034,15.791063764699784,7.306318707637034,-0.11522061387751442,1.0029602860567738e+17,2.0059205721135475e+17,1.8664747009674053e-10,False
138,0.12,0.144,0.02,0.24997483497894474,1.8146536101202406,3.1415926535897927,0.012,0.005,0.011,0.009,0.0033,0.0026,0.0015,0.05699997117422537,0.11228304409085477,0.0621243252446475,114541.98138020874,36217.28973651561,75379.63555836218,39162.34582184657,66491.89408574373,30237.2069691673,0.3161922755316808,65395.377406653766,137643.03612693519,60344367.08739388,730.6318667699668,1699.1858535327165,730.6318667699668,-0.1298917163275191,1.573796132117159e+31,3.147592264234318e+31,1.1894806206453694e-24,False,135066.15500262033,25451.118106841226,80258.63655473078,54807.51844788955,4505028.956191415,4399604.7291168235,0.18843446092285268,7620536.016677552,7803351.78862974,61982933.66479495,7.18898363654993,22.36790129407496,7.18898363654993,-0.12812932837122556,3180095353476176.0,6360190706952352.0,5.886615940473951e-09,False,7424065.911954117,1883541.272704158,4653803.592329137,2770262.3196249795,220623.7263635818,88712.35330117305,0.25370750947554344,2774520.312489831,4669465.961100823,72219498.84944795,20.796283387047364,46.34613597071923,20.796283387047364,-0.11807453594785416,3.668443455615233e+20,7.336886911230466e+20,5.1029817486611575e-14,False
