design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,utilization,check_static_passed,n_buck,P_cr,N_max_comp,check_buckling_passed,n_rod,S_e_rod,sigma_a_eq_rod,sigma_m_eq_rod,n_f_rod,n_y_rod,N_f_rod,t_f_rod,check_fatigue_rod_passed,n_crank,S_e_crank,sigma_a_eq_crank,sigma_m_eq_crank,n_f_crank,n_y_crank,N_f_crank,t_f_crank,check_fatigue_crank_passed,n_pin,S_e_pin,sigma_a_eq_pin,sigma_m_eq_pin,n_f_pin,n_y_pin,N_f_pin,t_f_pin,check_fatigue_pin_passed,D_rod,check_miner_rod_passed,D_crank,check_miner_crank_passed,D_pin,check_miner_pin_passed,sigma_max,tau_max,theta_sigma_max,theta_tau_max,pass_fail,total_mass,volume_envelope,tau_A_max,E_rev,F_A_max,F_B_max,F_C_max,n_static_rod,n_static_crank,n_static_pin
134,0.083,0.233,0.147,0.2498770291743516,1.7863593350512397,3.1415926535897927,0.01,0.009,0.008,0.004,0.0028,0.0035,0.0031,0.05936963883299364,0.05844481331982172,0.061222562489361095,0.022327924617342513,True,1204.518416151945,567.0142782768328,0.4707394014682348,True,206.6750928881526,64102902.708237305,264931.7990492305,340803.91481212125,206.6750928881526,569.5553227343102,2.3222499107016823e+27,4.6444998214033645e+27,True,28.201854193507742,60652854.559925005,1904102.3843998986,1963496.910148361,28.201854193507742,89.20262253804565,9.490409128174836e+19,1.8980818256349672e+20,True,84.16403714721278,67553884.31280793,588359.1320798136,1532114.8283848448,84.16403714721278,162.69947494398863,2.06903116762924e+25,4.13806233525848e+25,True,8.061147903906533e-21,True,1.9725177015208583e-13,True,9.047712906833566e-19,True,2101490.6197743127,2232792.461734251,1.0471975511965976,0.5235987755982988,1,0.17903701464217645,0.0014725684578576535,0.059037945093316134,0.020453544373271664,1.006442413327155,0.7187676766491934,0.44799191318085363,469.9956943604244,3985.065860218698,85.65348724674817
135,0.083,0.233,0.147,0.2498770291743516,1.7863593350512397,3.1415926535897927,0.003,0.008,0.003,0.007,0.0018,0.0018,0.0021,0.015556982681833914,0.03815675704113052,0.0618596774795091,0.026826483729453194,True,3159.6968691138313,1139.5658053649624,0.36065668719815047,True,132.41227046604567,65563855.92429537,407697.6403791036,644245.187019084,132.41227046604567,327.9645918146544,1.5526266134956343e+26,3.1052532269912686e+26,True,164.34063281513366,65097141.432109386,343538.1067495056,390074.48579289415,164.34063281513366,470.2754607910584,4.861318360862735e+26,9.72263672172547e+26,True,35.874791720489554,70824265.14560658,1479778.5299355194,3371852.1942092264,35.874791720489554,71.11011113914017,4.239444419731859e+22,8.478888839463718e+22,True,1.2056987711844757e-19,True,3.850807252351556e-20,True,4.4156729388574037e-16,True,4828767.071301575,411883.75593300024,1.8325957145940461,0.7853981633974483,1,0.11557341720247354,0.0014416321457177868,0.03452260873264826,0.018296911896577242,0.5902160744234093,0.6911839978452469,0.41492696429481435,178.85182045643697,1091.5081841970925,37.276596145997516
136,0.12,0.144,0.02,0.24997483497894474,1.8146536101202406,3.1415926535897927,0.007,0.007,0.01,0.007,0.0028,0.0031,0.0019,0.046243186191859804,0.07942209018088175,0.0619576951703011,0.10818034198491125,True,14476.458100704163,9945.005145231878,0.6869777866968809,True,685.5222381072203,61473858.67859831,70847.87792641815,147920.6763518222,685.5222381072203,1577.0090959288984,1.6798437069168967e+31,3.3596874138337933e+31,True,6.105583580858076,62658173.25503553,8999054.165071407,9738784.016726732,6.105583580858076,18.411942543891303,1057080040564470.9,2114160081128941.8,True,94.01622168578307,70415716.0327349,480501.7441825627,1841522.892268563,94.01622168578307,148.57723496305445,4.307039371090473e+26,8.614078742180946e+26,True,1.114389387710228e-24,True,1.7709160405681005e-08,True,4.3463730853382934e-20,True,2296725.165036238,10818034.198491124,1.5707963267948966,0.5235987755982988,1,0.18762297154304264,0.0013743784628205806,0.1044810422100231,0.07256042778772348,1.2152054012053908,0.7526512533469888,0.3356230913647788,1423.2810659086379,1393.362013891404,78.37245950895476
137,0.12,0.144,0.02,0.24997483497894474,1.8146536101202406,3.1415926535897927,0.012,0.003,0.012,0.008,0.0025,0.0018,0.001,0.03412530977144698,0.10866772249552098,0.06227747788651,0.1916169990451847,True,20750.421037700526,17814.02670912672,0.8584898916875565,True,1010.302347510421,60443792.856708154,47536.62286609821,98214.54790944788,1010.302347510421,2367.047881428638,1.95226216881894e+32,3.90452433763788e+32,True,3.503281190727143,63700235.179271095,15903109.80174894,17287174.324649148,3.503281190727143,10.39460821384178,15786992307531.945,31573984615063.89,True,7.306318707637034,75421685.75701076,8190121.130985718,13657678.684200391,7.306318707637034,15.791063764699784,1.0029602860567738e+17,2.0059205721135475e+17,True,9.588876073609026e-26,True,1.1857863508978034e-06,True,1.8664747009674053e-10,True,21815148.61113594,19161699.90451847,1.5707963267948966,0.5235987755982988,1,0.20507051015347796,0.0011502309023605716,0.11920681277637064,0.08306122388113389,1.2904400741373008,0.9489287564369998,0.3655737324381785,1707.5667922103423,626.1136128937676,8.251147090885079
138,0.12,0.144,0.02,0.24997483497894474,1.8146536101202406,3.1415926535897927,0.012,0.005,0.011,0.009,0.0033,0.0026,0.0015,0.05699997117422537,0.11228304409085477,0.0621243252446475,0.08904633685308239,True,26451.635307732464,23250.436227292823,0.8789791616587179,True,730.6318667699668,60344367.08739388,65395.377406653766,137643.03612693519,730.6318667699668,1699.1858535327165,1.573796132117159e+31,3.147592264234318e+31,True,7.18898363654993,61982933.66479495,7620536.016677552,7803351.78862974,7.18898363654993,22.36790129407496,3180095353476176.0,6360190706952352.0,True,20.796283387047364,72219498.84944795,2774520.312489831,4669465.961100823,20.796283387047364,46.34613597071923,3.668443455615233e+20,7.336886911230466e+20,True,1.1894806206453694e-24,True,5.886615940473951e-09,True,5.1029817486611575e-14,True,7424065.911954117,8904633.685308238,1.5707963267948966,0.5235987755982988,1,0.23140734050972764,0.001344885362760053,0.13337484292674054,0.08422295094216967,1.5467115344352198,0.9726100781917686,0.36847323383601965,1571.4762206051857,1332.6802706163355,24.245474398357207
139,0.12,0.144,0.02,0.24997483497894474,1.8146536101202406,3.1415926535897927,0.004,0.005,0.005,0.002,0.0013,0.0029,0.0035,0.018738231663437743,0.011228469313529657,0.06089910410974749,0.2209681735549206,True,391.23613670966216,115.97673638754375,0.2964366670290749,True,7.633073776376316,68218665.5135579,7492830.452668868,10226719.839225814,7.633073776376316,19.470020080465062,2.402701228774053e+16,4.805402457548106e+16,True,3.060470447649809,65735219.09362634,18832984.665753037,19440517.342989877,3.060470447649809,9.014069314095972,6792688717037.081,13585377434074.162,True,33.156699312900464,73333818.00882263,1610499.4516919488,3959926.930532735,33.156699312900464,61.934217657179765,5.779400717875841e+22,1.1558801435751681e+23,True,7.791230876238257e-10,True,2.7559042935454168e-06,True,3.2390901606975515e-16,True,5535455.894298199,22096817.35549206,4.71238898038469,0.7853981633974483,1,0.0908658050867149,0.0010204612620942507,0.0433390018076856,0.047842460761841774,0.47757692769048987,0.36183914130672556,0.2644855060201986,474.13344109303796,812.5343709670931,32.517646863632166
140,0.12,0.144,0.02,0.24997483497894474,1.8146536101202406,3.1415926535897927,0.006,0.011,0.003,0.007,0.0017,0.002,0.0012,0.06226408245092963,0.023615997895915033,0.062223568156574406,0.06354817851922208,True,8068.283703449765,2983.501543569563,0.3697814371963524,True,339.3429940813292,65563855.92429537,153779.14798328487,290468.6067179855,339.3429940813292,776.5936830271468,3.926297335582954e+29,7.852594671165909e+29,True,46.062666354181964,61667681.255241424,1172621.1477717787,1301390.3828613246,46.062666354181964,139.44963300624312,6.143561195967852e+21,1.2287122391935704e+22,True,17.375119696018725,73964587.8866962,2953629.5002727075,8510720.120813573,17.375119696018725,30.093290191136916,4.0980917774935595e+20,8.196183554987119e+20,True,4.7678508273802345e-23,True,3.0470926231330336e-15,True,4.567979688207317e-14,True,11438672.133459974,1425911.384796231,4.71238898038469,0.5235987755982988,1,0.14810364850341906,0.0015454384431716401,0.07310742365206116,0.053146604710543374,1.0031354562545884,0.38658530342810665,0.2821212980971392,439.8167551897242,1247.7521599505876,15.736092257900353
141,0.12,0.157,0.027,0.2503827537604574,1.594969999272678,3.1415926535897927,0.009,0.005,0.007,0.01,0.0018,0.0023,0.0036,0.04257827159298257,0.08621468571440373,0.06081211340916958,0.09980022457207977,True,25419.46356798748,17073.97383273637,0.6716889908817284,True,343.8639552513873,61473858.67859831,135038.99680856674,343624.105647879,343.8639552513873,720.7574559841743,1.1172794917358919e+29,2.2345589834717838e+29,True,6.683139810463876,62944291.579415806,8239339.686956762,9047241.79208969,6.683139810463876,19.9576764450614,2299173805640434.5,4598347611280869.0,True,41.60742645554372,70824265.14560658,1113832.3713715724,4012505.7335774195,41.60742645554372,67.29950169828543,4.581221221217979e+23,9.162442442435958e+23,True,1.675498399323088e-22,True,8.142055182637898e-09,True,4.0862466787890755e-17,True,5065165.73287063,9980022.457207976,4.4505895925855405,0.5235987755982988,1,0.18960507071655588,0.00138848370517808,0.10468511153889934,0.07228155237304416,1.1600349155133223,0.7368930823930703,0.3332570075527819,865.559723695437,1230.7919103287938,35.536843114901764
142,0.12,0.157,0.027,0.2503827537604574,1.594969999272678,3.1415926535897927,0.008,0.005,0.008,0.009,0.0017,0.0031,0.0011,0.037805918395343745,0.08875399982941717,0.062251748242677096,0.13458353223128994,True,20609.194752444186,14225.059341788354,0.6902287795645827,True,408.0264602135475,61381278.632498465,113711.52564693894,288967.9585150931,408.0264602135475,856.7608074643736,4.0300788363351936e+29,8.060157672670387e+29,True,5.018144301830233,63342180.57121437,11009332.487296123,12301800.494722717,5.018144301830233,14.799795456793863,262659933470892.94,525319866941785.9,True,15.522460999565622,74656429.87747107,3450743.805173081,8791140.18632171,15.522460999565622,28.181936721479577,1.380928775212047e+20,2.761857550424094e+20,True,4.645070421754648e-23,True,7.127086248986081e-08,True,1.3556093794283828e-13,True,12210496.76358255,13458353.223128995,2.356194490192345,0.5235987755982988,1,0.18881166646743802,0.0013502685573291422,0.10456569064878009,0.07416516668371376,1.1324338412575103,0.7575537960175017,0.3416333621072773,983.2398651450148,1140.1151285063713,14.74141498786886
143,0.12,0.157,0.027,0.2503827537604574,1.594969999272678,3.1415926535897927,0.007,0.009,0.006,0.008,0.0023,0.001,0.0029,0.05943201115776654,0.059049706764823635,0.061369589025549086,0.14384221751824022,True,14146.218033867497,7493.035373452302,0.5296847083448881,True,242.8560493300107,62727331.620962925,195056.28990617103,486900.4625084997,242.8560493300107,505.8971830375238,1.2592073515973453e+28,2.5184147031946907e+28,True,10.801182453987737,61821352.21570749,5030796.368886012,5412546.311406451,10.801182453987737,33.03539973375061,7.708305853131229e+16,1.5416611706262458e+17,True,6.382907243073491,75421685.75701076,9206024.518345166,16715524.441542234,6.382907243073491,13.30938982596581,3.635367717704995e+16,7.27073543540999e+16,True,1.4866495161621376e-21,True,2.42854919831647e-10,True,5.149410308296934e-10,True,25891599.15328324,6028995.374385158,4.4505895925855405,0.5235987755982988,1,0.17985130694813928,0.0016114054009635516,0.09446484536470644,0.0633084562248392,1.155736309078299,0.5648670672892107,0.3089665582379516,741.6498807610932,1428.548175436231,6.952061899860469
144,0.12,0.157,0.027,0.2503827537604574,1.594969999272678,3.1415926535897927,0.011,0.009,0.01,0.012,0.0018,0.0032,0.0033,0.09385128085956963,0.14844066464517378,0.06106573418409388,0.09115964734743416,True,42049.03391468214,42148.323975669206,1.002361292323351,True,376.80430655772597,59726494.11781941,119215.19188605082,317755.50991746946,376.80430655772597,789.5266171761007,1.0872508493598975e+29,2.174501698719795e+29,True,11.696300201590022,60344367.08739388,4553084.9820701,4851939.408987061,11.696300201590022,36.68252049702773,1.0234450305464192e+17,2.0468900610928384e+17,True,14.553936335234186,70824265.14560658,2872442.460709364,13597711.880494392,14.553936335234186,20.946980389667978,1.6365862238753187e+20,3.2731724477506375e+20,True,1.72177377566742e-22,True,1.8291163121878034e-10,True,1.1438444077619316e-13,True,16408736.522538148,5429739.449410271,4.4505895925855405,0.5235987755982988,1,0.3033576796888373,0.0017069432705858966,0.17448046108530604,0.0939123471198839,2.0877574276128033,1.1392049310805312,0.39516046461184484,1223.8933691745221,2165.335941969821,10.96976599951872
145,0.12,0.157,0.027,0.2503827537604574,1.594969999272678,3.1415926535897927,0.005,0.011,0.009,0.003,0.0034,0.0039,0.0017,0.05124189566202994,0.03332123246187464,0.06204591109201389,0.008338293426978624,True,1497.8608831510714,592.7108059078481,0.39570484320343147,True,435.4376589637606,64688228.512790635,115633.32368526547,245843.05850223626,435.4376589637606,954.4192013658162,2.3495707152516177e+30,4.6991414305032354e+30,True,80.75540513492476,62272143.58616504,669823.271308121,785688.9121933726,80.75540513492476,237.02996368607583,6.337453375046103e+23,1.2674906750092205e+24,True,162.80614734771774,71258750.11984718,287667.3542844446,1016876.0464847335,162.80614734771774,264.46034665966874,4.835622528001078e+28,9.671245056002156e+28,True,7.967412888866917e-24,True,2.953867885436525e-17,True,3.871269912322616e-22,True,1292960.9781036119,833829.3426978624,4.4505895925855405,0.5235987755982988,1,0.14660903921591847,0.0016496205488124897,0.07252830943784172,0.05491615010670385,0.907108787143477,0.4049803080247661,0.2865661901787873,877.2772512273531,1050.905774567729,139.21533831903133
146,0.06,0.328,0.266,0.24978742799146464,1.5662160440084287,3.1415926535897927,0.003,0.007,0.006,0.012,0.0012,0.0024,0.0013,0.009814084274005194,0.18469608615269967,0.0621929376282019,0.15030309238079417,True,5248.707390872136,5794.062524220722,1.103902750284193,True,141.46061523475765,61381278.632498465,369433.56501673005,507361.0509768127,141.46061523475765,393.47869353538636,4.2790224199168474e+25,8.558044839833695e+25,True,25.43196847480246,65563855.92429537,2257914.156437298,2358098.6966531565,25.43196847480246,74.7398265516137,1.648523142214876e+20,3.297046284429752e+20,True,8.883317721576788,73964587.8866962,4928503.5389212305,22187700.589534167,8.883317721576788,12.72301972524102,5.05806379972752e+18,1.011612759945504e+19,True,4.37483101581033e-19,True,1.1355618565869032e-13,True,3.701020932359227e-12,True,27054556.628542952,2634653.1769699105,1.8325957145940461,0.5235987755982988,1,0.25670310805490676,0.0010235661928668554,0.0678321192851656,0.012667711982421948,1.1932100787480273,1.1044534709726268,0.6079087537979875,221.33189580013993,258.9233045143646,6.653223058554852
147,0.06,0.328,0.266,0.24978742799146464,1.5662160440084287,3.1415926535897927,0.012,0.011,0.01,0.012,0.0018,0.0037,0.0037,0.06346653534023783,0.3084584067195863,0.06072267226632187,0.12588242588481421,True,5452.899932715953,9656.770873701202,1.7709422496024803,True,112.84797801638257,59726494.11781941,463407.2511089514,532583.2672118582,112.84797801638257,346.38883970667996,3.314830646066562e+24,6.629661292133124e+24,True,23.37210342555583,59422718.22223732,2223387.1932523674,2593516.866251111,23.37210342555583,71.62276759889676,1.7954798945207697e+19,3.5909597890415395e+19,True,7.448494560328433,70824265.14560658,7239152.574566363,15476494.038633902,7.448494560328433,15.187769288483182,7.089853034795427e+16,1.4179706069590854e+17,True,5.6473473304627165e-18,True,1.0426181912216033e-12,True,2.640393236379709e-10,True,22658836.659266558,2780647.020266965,0.7853981633974483,0.5235987755982988,1,0.432647614326146,0.0012181283617589023,0.12044438010501324,0.017857347024900935,2.3588065709178037,1.7711368975249497,0.802062731103254,365.26653906975616,2222.3544995026627,7.943920630470108
148,0.06,0.328,0.266,0.24978742799146464,1.5662160440084287,3.1415926535897927,0.003,0.005,0.006,0.01,0.0019,0.0023,0.0031,0.006993088297484745,0.1538548102544995,0.061222562489361095,0.2352775918498117,True,3584.4986712190407,3353.0454422573616,0.9354294002617206,True,116.12694466458929,61982933.66479495,458876.1623331377,583463.8251674142,116.12694466458929,330.9860545859729,1.0625104532515926e+25,2.125020906503185e+25,True,2.8921806001337713,66754775.11346164,20246377.766474668,20510619.188484963,2.8921806001337713,8.464804224444158,4840936460055.671,9681872920111.342,True,44.36033209714939,70415716.0327349,1216489.5346898634,2543882.930297591,44.36033209714939,91.74623078226136,1.8410072279072126e+23,3.682014455814425e+23,True,1.761865019088643e-18,True,3.867020390468979e-06,True,1.0168346824623924e-16,True,3710374.6220132224,23527759.18498117,0.7853981633974483,0.5235987755982988,1,0.22207046104134534,0.000926285108420832,0.057267521711956274,0.01127428971176292,0.999397938809788,0.9366340062034483,0.5529776567165868,221.37797154682283,264.276988292308,48.512621591383486
149,0.06,0.328,0.266,0.24978742799146464,1.5662160440084287,3.1415926535897927,0.005,0.009,0.008,0.009,0.0039,0.0035,0.0029,0.020844694243604044,0.18486283191088346,0.061369589025549086,0.03852008775109295,True,2953.682319176891,3259.160169874155,1.1034227170315298,True,104.13986540738941,61381278.632498465,513272.7360648182,599127.771669122,104.13986540738941,310.1400957671226,3.328948160325617e+24,6.657896320651234e+24,True,17.100628690641027,62944291.579415806,3231429.76974257,3448354.384254256,17.100628690641027,51.648375463385364,3.6257503260343455e+18,7.251500652068691e+18,True,104.02998973063676,67300710.53445578,453427.37050708727,1388759.5726254222,104.02998973063676,187.27741030090667,1.5351106726789655e+26,3.070221345357931e+26,True,5.623397871767678e-18,True,5.1630692454422115e-12,True,1.21945605181229e-19,True,1824309.4297987432,3852008.7751092953,1.8325957145940461,0.5235987755982988,1,0.2670771151800366,0.0011589137886178446,0.07060392358725613,0.012615247309707448,1.2934547073105458,1.103921466673744,0.604205710533283,293.6004275926544,556.602444001555,98.6674722280296
